Python 2.6.5 (r265:79096, Mar 19 2010, 21:48:26) [MSC v.1500 32 bit (Intel)] on win32
Type "copyright", "credits" or "license()" for more information.

    ****************************************************************
    Personal firewall software may warn about the connection IDLE
    makes to its subprocess using this computer's internal loopback
    interface.  This connection is not visible on any external
    interface and no data is sent to or received from the Internet.
    ****************************************************************
    
IDLE 2.6.5      
>>> ================================ RESTART ================================
>>> 

Warning (from warnings module):
  File "C:\Python26\ArcGIS10.0\lib\site-packages\MySQLdb\__init__.py", line 34
    from sets import ImmutableSet
DeprecationWarning: the sets module is deprecated
baidu:(116.338566322,39.8542923797)---->origin:(116.325827701,39.8473048506)
baidu:(116.358180804,39.8514160397)---->origin:(116.345412485,39.8443591528)
baidu:(116.46020018,39.8605887871)---->origin:(116.447396672,39.8535579078)
baidu:(116.418726588,39.848399777)---->origin:(116.406085491,39.8407186069)
baidu:(116.345461282,39.8748271235)---->origin:(116.332683389,39.8678507331)
baidu:(116.344958587,39.820081972)---->origin:(116.332226367,39.8131220728)
baidu:(116.227027668,39.88140761)---->origin:(116.214323847,39.8745134522)
baidu:(116.311323429,39.7889538427)---->origin:(116.298802349,39.7816108463)
baidu:(116.276022018,39.8517513636)---->origin:(116.263595965,39.8442355954)
baidu:(116.318934731,39.8786446703)---->origin:(116.306319141,39.8714132653)
baidu:(116.205622847,39.8409259041)---->origin:(116.192962964,39.8338220313)
baidu:(116.334634513,39.8321569082)---->origin:(116.321940247,39.825149713)
baidu:(116.432569153,39.8723376321)---->origin:(116.419846534,39.8648646093)
baidu:(116.293553255,39.8647570351)---->origin:(116.281110795,39.8571946248)
baidu:(116.279215687,39.8765958634)---->origin:(116.266780762,39.8690461185)
baidu:(116.398539734,39.8683998924)---->origin:(116.385899984,39.860678818)
baidu:(116.387680085,39.8612613122)---->origin:(116.375013216,39.8536780928)
baidu:(116.411657574,39.8201905595)---->origin:(116.399059589,39.8124619662)
baidu:(116.404172702,39.8093578544)---->origin:(116.391581155,39.8016221501)
baidu:(116.338584846,39.8787368989)---->origin:(116.325832268,39.8717444462)
baidu:(116.394136541,39.8711156186)---->origin:(116.3814856,39.8634382963)
baidu:(116.334547141,39.8571299574)---->origin:(116.321827305,39.8501125939)
baidu:(116.335341812,39.8461760678)---->origin:(116.322628966,39.8391696104)
baidu:(116.396144867,39.8509635782)---->origin:(116.383514982,39.843269785)
baidu:(116.409354113,39.8159004649)---->origin:(116.396760512,39.8081640583)
baidu:(116.347355621,39.8375515774)---->origin:(116.334605059,39.8305831485)
baidu:(116.448586821,39.866100331)---->origin:(116.435795839,39.8589243132)
baidu:(116.315290902,39.8721786275)---->origin:(116.302706259,39.8648873626)
baidu:(116.290401814,39.8742476758)---->origin:(116.277964249,39.8666708286)
baidu:(116.299416552,39.8562743715)---->origin:(116.286955207,39.8487606645)
baidu:(116.342961604,39.8542792203)---->origin:(116.330204841,39.8473070174)
baidu:(116.45917617,39.8624818697)---->origin:(116.446370818,39.8554419387)
baidu:(116.340504654,39.8542195513)---->origin:(116.327757363,39.8472409779)
baidu:(116.456005567,39.8649126764)---->origin:(116.443199811,39.8578402459)
baidu:(116.335960172,39.8785703889)---->origin:(116.323221182,39.8715606655)
baidu:(116.332677946,39.8782222349)---->origin:(116.319958565,39.8711830489)
baidu:(116.443004466,39.8631193431)---->origin:(116.430236396,39.8558466159)
baidu:(116.328102513,39.8788665057)---->origin:(116.315414594,39.8717735353)
baidu:(116.406023909,39.8094350913)---->origin:(116.393432376,39.8016961084)
baidu:(116.412968457,39.8546594767)---->origin:(116.400336877,39.8469264369)
baidu:(116.266288163,39.8675725335)---->origin:(116.253806838,39.8601819162)
baidu:(116.435403001,39.8590082148)---->origin:(116.422674364,39.8515919172)
baidu:(116.345518298,39.874718059)---->origin:(116.332740277,39.8677416233)
baidu:(116.383834002,39.8173784229)---->origin:(116.371189027,39.8098757224)
baidu:(116.42612439,39.8025324711)---->origin:(116.413475329,39.7949622672)
baidu:(116.277419273,39.8776803236)---->origin:(116.264980527,39.87014528)
baidu:(116.399337349,39.8672813047)---->origin:(116.386699505,39.8595542814)
baidu:(116.347710303,39.8373188174)---->origin:(116.334959292,39.8303494521)
baidu:(116.258716301,39.8927025859)---->origin:(116.246189915,39.885443191)
baidu:(116.411869239,39.8214865871)---->origin:(116.399270389,39.8137588089)
baidu:(116.371161599,39.820211121)---->origin:(116.358459381,39.8129529349)
baidu:(116.41301669,39.8548062248)---->origin:(116.400384859,39.8470734209)
baidu:(116.370562086,39.865504826)---->origin:(116.357817125,39.858243357)
baidu:(116.40756732,39.8554084974)---->origin:(116.394942609,39.8476570603)
baidu:(116.27890808,39.8972353088)---->origin:(116.266480612,39.8896904746)
baidu:(116.295697622,39.87166574)---->origin:(116.283243433,39.8641156974)
baidu:(116.431476756,39.8540930333)---->origin:(116.418772789,39.8466045138)
baidu:(116.331603481,39.8765597164)---->origin:(116.318891183,39.8695091844)
baidu:(116.204244511,39.8201546461)---->origin:(116.191605024,39.8130317762)
baidu:(116.43596958,39.860424311)---->origin:(116.423236856,39.8530184348)
baidu:(116.393849951,39.8666088722)---->origin:(116.381200392,39.8589357943)
baidu:(116.332677946,39.8782222349)---->origin:(116.319958565,39.8711830489)
baidu:(116.441615081,39.8613930508)---->origin:(116.428854452,39.8540949063)
baidu:(116.292415459,39.845391295)---->origin:(116.279995378,39.8378299736)
baidu:(116.35459027,39.8174746861)---->origin:(116.341847185,39.8104672894)
baidu:(116.421732318,39.8646383625)---->origin:(116.409064586,39.8569884867)
baidu:(116.439537626,39.8764518347)---->origin:(116.426779407,39.8691116039)
baidu:(116.285364416,39.8265427814)---->origin:(116.272974615,39.8189789593)
baidu:(116.330406787,39.8979315361)---->origin:(116.31771099,39.8908701332)
baidu:(116.466772722,39.8972593871)---->origin:(116.453980274,39.8902605248)
baidu:(116.281680518,39.8529754792)---->origin:(116.26926389,39.845415493)
baidu:(116.398905867,39.8684865323)---->origin:(116.386266694,39.8607625378)
baidu:(116.238237326,39.8543598288)---->origin:(116.225588129,39.8474188149)
baidu:(116.344830952,39.8744310166)---->origin:(116.332054858,39.8674550412)
baidu:(116.314437487,39.8514872957)---->origin:(116.301875523,39.8441875863)
baidu:(116.237336344,39.8510066833)---->origin:(116.224686207,39.8440753061)
baidu:(116.300980611,39.8845223311)---->origin:(116.288499753,39.8770212812)
baidu:(116.346142225,39.848422028)---->origin:(116.333382465,39.8414519238)
baidu:(116.208877094,39.8430516459)---->origin:(116.196205941,39.8360025448)
baidu:(116.299991477,39.8595286073)---->origin:(116.287524006,39.8520197626)
baidu:(116.303141942,39.8793201972)---->origin:(116.290647024,39.871844633)
baidu:(116.292371474,39.8642471807)---->origin:(116.279933211,39.856679053)
baidu:(116.319211831,39.8883113724)---->origin:(116.306596363,39.881085252)
baidu:(116.28881052,39.865879601)---->origin:(116.27637973,39.858300963)
baidu:(116.298091415,39.8560988275)---->origin:(116.285637059,39.8485723924)
baidu:(116.292071475,39.8419720218)---->origin:(116.279656192,39.8344105789)
baidu:(116.456619149,39.8642027915)---->origin:(116.443813353,39.8571373379)
baidu:(116.288396671,39.8648522794)---->origin:(116.275967235,39.8572734541)
baidu:(116.324564997,39.885963668)---->origin:(116.311905351,39.8788213991)
baidu:(116.292380877,39.8407299102)---->origin:(116.279966012,39.8331702884)
baidu:(116.445398001,39.8627892111)---->origin:(116.432620452,39.8555598766)
baidu:(116.301426744,39.8939505949)---->origin:(116.288948022,39.8864561735)
baidu:(116.349623913,39.8516572704)---->origin:(116.336854275,39.844674713)
baidu:(116.334615103,39.8805239473)---->origin:(116.321883922,39.8735031814)
baidu:(116.379907476,39.873268416)---->origin:(116.367200351,39.8658231904)
baidu:(116.445565876,39.8584453828)---->origin:(116.432791345,39.8512203255)
baidu:(116.455610488,39.8566105112)---->origin:(116.442812067,39.8495360377)
baidu:(116.333602109,39.8554319429)---->origin:(116.320889636,39.8484064983)
baidu:(116.328991234,39.8760454989)---->origin:(116.316297024,39.8689640745)
baidu:(116.346938463,39.8743074894)---->origin:(116.33415716,39.8673287559)
baidu:(116.291339813,39.8645225318)---->origin:(116.278904308,39.8569502299)
baidu:(116.365136373,39.8448330081)---->origin:(116.352391551,39.837676421)
baidu:(116.413472698,39.8596527132)---->origin:(116.40083528,39.8519211025)
baidu:(116.40967479,39.8576836894)---->origin:(116.397045835,39.8499351262)
baidu:(116.405831132,39.8577526894)---->origin:(116.393204927,39.8500007447)
baidu:(116.409766448,39.8271382251)---->origin:(116.397167822,39.8194010208)
baidu:(116.410697205,39.8119889634)---->origin:(116.398101864,39.8042569224)
baidu:(116.411542378,39.820187128)---->origin:(116.398944598,39.8124579976)
baidu:(116.238045388,39.879488253)---->origin:(116.225381433,39.8725440402)
baidu:(116.412840373,39.8444348211)---->origin:(116.400220171,39.8367050235)
baidu:(116.37388545,39.8752441939)---->origin:(116.361150601,39.8679169699)
baidu:(116.293392074,39.8312569809)---->origin:(116.280983122,39.8237056723)
baidu:(116.384291092,39.7982456625)---->origin:(116.371642949,39.7907336644)
baidu:(116.300001623,39.8596685245)---->origin:(116.287533974,39.8521597429)
baidu:(116.331538498,39.9015952865)---->origin:(116.318838,39.8945477896)
baidu:(116.384454538,39.8493430858)---->origin:(116.371786105,39.8418194408)
baidu:(116.408376156,39.8412455841)---->origin:(116.395766167,39.8335005705)
baidu:(116.43459417,39.8636900246)---->origin:(116.421865813,39.8562568995)
baidu:(116.268654116,39.829603591)---->origin:(116.256221345,39.8221893454)
baidu:(116.31449695,39.8960397167)---->origin:(116.301924914,39.8887372226)
baidu:(116.33860066,39.8367782652)---->origin:(116.325880818,39.8297977287)
baidu:(116.17317649,39.8794032427)---->origin:(116.160565888,39.8717420814)
baidu:(116.422270812,39.8477362315)---->origin:(116.409616955,39.8400994463)
baidu:(116.292389331,39.839049316)---->origin:(116.279976222,39.8314903813)
baidu:(116.350607851,39.836155504)---->origin:(116.337853955,39.8291737554)
baidu:(116.377758932,39.8428521277)---->origin:(116.365067611,39.8354580364)
baidu:(116.317792183,39.862251693)---->origin:(116.305192545,39.8550039034)
baidu:(116.440442548,39.8545418087)---->origin:(116.427693625,39.847223765)
baidu:(116.351590376,39.8281176642)---->origin:(116.338842664,39.821132356)
baidu:(116.380624164,39.8460052426)---->origin:(116.367942428,39.8385541891)
baidu:(116.427346779,39.8124035179)---->origin:(116.414694881,39.8048540615)
baidu:(116.37504253,39.86082752)---->origin:(116.362320285,39.8534802694)
baidu:(116.296399249,39.8491030772)---->origin:(116.283960137,39.8415648893)
baidu:(116.290563164,39.8568339549)---->origin:(116.278135989,39.8492614916)
baidu:(116.289391721,39.8567479128)---->origin:(116.276967181,39.8491727959)
baidu:(116.406687896,39.8437082624)---->origin:(116.39407634,39.8359611633)
baidu:(116.432061424,39.8762767711)---->origin:(116.419340539,39.8687939714)
baidu:(116.459905286,39.8602075093)---->origin:(116.447101977,39.8531743918)
baidu:(116.280321629,39.8884065303)---->origin:(116.267890863,39.8808497873)
baidu:(116.262147636,39.8992084258)---->origin:(116.249648343,39.8918895668)
baidu:(116.342119476,39.8542704806)---->origin:(116.329365732,39.847296721)
baidu:(116.318703787,39.88633592)---->origin:(116.306091653,39.879101195)
baidu:(116.277944685,39.8907238704)---->origin:(116.265510843,39.8831853882)
baidu:(116.384291092,39.7982456625)---->origin:(116.371642949,39.7907336644)
baidu:(116.276577815,39.8330346864)---->origin:(116.264173055,39.82552064)
baidu:(116.409142139,39.8094674638)---->origin:(116.396548481,39.8017306848)
baidu:(116.385514148,39.8499978554)---->origin:(116.372849499,39.8424552115)
baidu:(116.427473272,39.8687363941)---->origin:(116.414777498,39.8611729539)
baidu:(116.450858566,39.8638289635)---->origin:(116.438062674,39.8566889014)
baidu:(116.315717023,39.8438664465)---->origin:(116.303153023,39.8365909444)
baidu:(116.303805401,39.8768108983)---->origin:(116.291306256,39.86934385)
baidu:(116.27571748,39.8741539288)---->origin:(116.263274608,39.8666354593)
baidu:(116.344507758,39.8746796298)---->origin:(116.331732545,39.8677036855)
baidu:(116.355973496,39.8327481496)---->origin:(116.343222487,39.8257236004)
baidu:(116.288280451,39.8962604101)---->origin:(116.275853941,39.8886821161)
baidu:(116.443004466,39.8631193431)---->origin:(116.430236396,39.8558466159)
baidu:(116.291185928,39.8651653635)---->origin:(116.278750402,39.8575923743)
baidu:(116.312255231,39.8561048618)---->origin:(116.299706067,39.8487676886)
baidu:(116.334827428,39.8747098916)---->origin:(116.322095257,39.8676911049)
baidu:(116.282740324,39.8450040553)---->origin:(116.270333137,39.8374420977)
baidu:(116.311478227,39.8963934615)---->origin:(116.298930654,39.889041774)
baidu:(116.290192683,39.8593200498)---->origin:(116.277764086,39.8517457792)
baidu:(116.297399564,39.8460925215)---->origin:(116.284959211,39.8385637718)
baidu:(116.440533797,39.8553304364)---->origin:(116.427783652,39.8480138406)
baidu:(116.258316021,39.8537057192)---->origin:(116.24579648,39.8464572502)
baidu:(116.316037685,39.857402227)---->origin:(116.303456655,39.8501268714)
baidu:(116.39276076,39.8581373659)---->origin:(116.38011449,39.8504802964)
baidu:(116.289396289,39.862849485)---->origin:(116.276966491,39.8552724794)
baidu:(116.349636785,39.8789616555)---->origin:(116.336850483,39.8719730219)
baidu:(116.291871494,39.8681595501)---->origin:(116.279432337,39.8605884476)
baidu:(116.279696614,39.8761239986)---->origin:(116.267262551,39.8685707921)
baidu:(116.292558728,39.8929250602)---->origin:(116.280119884,39.8853574688)
baidu:(116.324982026,39.8577148632)---->origin:(116.312328182,39.8505821572)
baidu:(116.423926893,39.8740383245)---->origin:(116.411245571,39.8664178495)
baidu:(116.441228179,39.8579239254)---->origin:(116.428472335,39.8506195821)
baidu:(116.357227001,39.8513104105)---->origin:(116.344457566,39.844264937)
baidu:(116.449286266,39.8595607278)---->origin:(116.436498113,39.8523977052)
baidu:(116.313294783,39.8563304191)---->origin:(116.300737085,39.849010119)
baidu:(116.328346787,39.8931413501)---->origin:(116.315662171,39.8860532249)
baidu:(116.344475721,39.8744336906)---->origin:(116.331700653,39.8674577652)
baidu:(116.284976548,39.8781843252)---->origin:(116.272545783,39.870606248)
baidu:(116.293553255,39.8647570351)---->origin:(116.281110795,39.8571946248)
baidu:(116.43992758,39.8610428742)---->origin:(116.427174999,39.8537128398)
baidu:(116.3795966,39.8754388435)---->origin:(116.366887597,39.8679994576)
baidu:(116.323744777,39.8942914104)---->origin:(116.311096053,39.8871382959)
baidu:(116.439231526,39.853889271)---->origin:(116.42648898,39.8465483402)
baidu:(116.243546156,39.8465803951)---->origin:(116.230935234,39.8395804697)
baidu:(116.216555829,39.8378758617)---->origin:(116.20387716,39.830932833)
baidu:(116.299815604,39.8534088408)---->origin:(116.287354987,39.8459002729)
baidu:(116.286396277,39.8872543)---->origin:(116.273966642,39.8796744643)
baidu:(116.45160009,39.8641583013)---->origin:(116.438802164,39.8570290485)
baidu:(116.209329948,39.8350204862)---->origin:(116.196666104,39.8279817293)
baidu:(116.408819324,39.8431612842)---->origin:(116.396206812,39.8354162716)
baidu:(116.32410736,39.8249813934)---->origin:(116.311492183,39.8178472595)
baidu:(116.455204164,39.8567096397)---->origin:(116.442406118,39.849630344)
baidu:(116.295802319,39.8787019897)---->origin:(116.28334654,39.871152239)
baidu:(116.372734862,39.8196571845)---->origin:(116.360039464,39.8123687067)
baidu:(116.390348091,39.844952228)---->origin:(116.377707787,39.8373335461)
baidu:(116.407189969,39.8587308083)---->origin:(116.394562334,39.8509780444)
baidu:(116.336650414,39.8347697394)---->origin:(116.32394243,39.8277776689)
baidu:(116.306122747,39.8714769958)---->origin:(116.293609074,39.8640418894)
baidu:(116.385493151,39.8498804749)---->origin:(116.372828542,39.8423382435)
baidu:(116.432200783,39.8473989602)---->origin:(116.419500397,39.8399264276)
baidu:(116.392064859,39.8096203127)---->origin:(116.379451531,39.8019857031)
baidu:(116.412116098,39.8528278095)---->origin:(116.399488129,39.8450907032)
baidu:(116.276620223,39.8467342494)---->origin:(116.264201315,39.8392145851)
baidu:(116.344662848,39.8744353207)---->origin:(116.331887233,39.8674593837)
baidu:(116.327093511,39.8467275096)---->origin:(116.314435073,39.83962894)
baidu:(116.430397335,39.8632043748)---->origin:(116.417690596,39.8556932442)
baidu:(116.284624291,39.8912719452)---->origin:(116.272197638,39.8836959992)
baidu:(116.384470246,39.8751484785)---->origin:(116.37178306,39.8676177493)
baidu:(116.274572514,39.8744282571)---->origin:(116.262125977,39.8669220511)
baidu:(116.385441136,39.8414569269)---->origin:(116.372785629,39.8339189607)
baidu:(116.301351129,39.8534570029)---->origin:(116.288881749,39.8459652314)
baidu:(116.18240205,39.8221270335)---->origin:(116.169829251,39.814592)
baidu:(116.439531584,39.8602497666)---->origin:(116.426781542,39.8529124037)
baidu:(116.319062051,39.8862294825)---->origin:(116.30644693,39.8790006218)
baidu:(116.438397676,39.8651913271)---->origin:(116.425649319,39.857830852)
baidu:(116.298919738,39.8508982247)---->origin:(116.286466553,39.8433815654)
baidu:(116.29221042,39.8405908107)---->origin:(116.279796218,39.8330304985)
baidu:(116.313156158,39.7913855313)---->origin:(116.300622585,39.7840728175)
baidu:(116.451207721,39.8631031841)---->origin:(116.438411496,39.8559684867)
baidu:(116.279139608,39.8948075993)---->origin:(116.26671078,39.8872604044)
baidu:(116.339134005,39.8492586361)---->origin:(116.326398085,39.842275991)
baidu:(116.431775011,39.8623001274)---->origin:(116.419062012,39.8548143974)
baidu:(116.377501076,39.8536207818)---->origin:(116.364796779,39.8462275229)
baidu:(116.333260567,39.8297916746)---->origin:(116.320576586,39.8227724646)
baidu:(116.409226785,39.8639105341)---->origin:(116.396593205,39.8561589611)
baidu:(116.354980854,39.8380915117)---->origin:(116.342224059,39.8310751119)
baidu:(116.355215774,39.8699618608)---->origin:(116.34242947,39.8629325333)
baidu:(116.292376056,39.8353282539)---->origin:(116.27996673,39.8277706334)
baidu:(116.453034855,39.8619800607)---->origin:(116.440235532,39.8548714649)
baidu:(116.238142372,39.8746703696)---->origin:(116.225479249,39.8677253921)
baidu:(116.455012171,39.8616079232)---->origin:(116.442209988,39.8545247502)
baidu:(116.453944319,39.8617695066)---->origin:(116.441143561,39.8546729643)
baidu:(116.301151564,39.8986026916)---->origin:(116.288677898,39.8911062778)
baidu:(116.453877159,39.8619192965)---->origin:(116.441076391,39.8548218455)
baidu:(116.317853832,39.8876310375)---->origin:(116.30524923,39.8803824823)
baidu:(116.292071178,39.8416619195)---->origin:(116.279656233,39.8341005979)
baidu:(116.258438708,39.8418832395)---->origin:(116.245932933,39.8346372292)
baidu:(116.445564331,39.8565448548)---->origin:(116.432791604,39.8493204156)
baidu:(116.378233214,39.8501931625)---->origin:(116.365535923,39.8427868429)
baidu:(116.353041838,39.8749069137)---->origin:(116.340253536,39.8678964722)
baidu:(116.288806928,39.8647814044)---->origin:(116.276376853,39.8572030206)
baidu:(116.281403038,39.8799433117)---->origin:(116.268971134,39.8723793018)
baidu:(116.343599166,39.8133488577)---->origin:(116.330872147,39.8063892611)
baidu:(116.385441328,39.8416569928)---->origin:(116.372785604,39.8341189444)
baidu:(116.422438373,39.8717399929)---->origin:(116.409764074,39.864098387)
baidu:(116.443034267,39.8625186968)---->origin:(116.430266526,39.8552466844)
baidu:(116.415529104,39.8643054008)---->origin:(116.402882876,39.8565876871)
baidu:(116.439239753,39.860204999)---->origin:(116.426491139,39.852862061)
baidu:(116.294617434,39.8303420868)---->origin:(116.282204803,39.8227982272)
baidu:(116.27059983,39.8947693533)---->origin:(116.258143549,39.8873148225)
baidu:(116.292393912,39.8542343895)---->origin:(116.279964326,39.8466695206)
baidu:(116.450065042,39.868379543)---->origin:(116.437268424,39.8612264289)
baidu:(116.38016424,39.843216071)---->origin:(116.367483512,39.8357749759)
baidu:(116.455921448,39.8565074322)---->origin:(116.443122804,39.8494365734)
baidu:(116.434176581,39.8636865652)---->origin:(116.421450345,39.856245496)
baidu:(116.421617315,39.8471946763)---->origin:(116.408966722,39.8395492717)
baidu:(116.344207178,39.8546567274)---->origin:(116.331445997,39.8476854717)
baidu:(116.287668942,39.833413976)---->origin:(116.275271717,39.8258460814)
baidu:(116.373104272,39.8745539973)---->origin:(116.360366134,39.8672421059)
baidu:(116.30379962,39.8492853087)---->origin:(116.291319518,39.8418250965)
baidu:(116.288409967,39.8759234008)---->origin:(116.275976042,39.868342913)
baidu:(116.29338129,39.8389232408)---->origin:(116.280965107,39.8313691907)
baidu:(116.435243563,39.8611396704)---->origin:(116.422513895,39.8537196598)
baidu:(116.426395901,39.8522774547)---->origin:(116.413718792,39.844701062)
baidu:(116.290078117,39.8294072688)---->origin:(116.277679963,39.8218437141)
baidu:(116.35459027,39.8174746861)---->origin:(116.341847185,39.8104672894)
baidu:(116.313475083,39.8396524522)---->origin:(116.300933884,39.832341572)
baidu:(116.346618427,39.8445506068)---->origin:(116.333861879,39.8375811979)
baidu:(116.346618427,39.8445506068)---->origin:(116.333861879,39.8375811979)
baidu:(116.297204743,39.8296894177)---->origin:(116.284781634,39.8221649899)
baidu:(116.328579557,39.8555980649)---->origin:(116.315900684,39.8485158645)
baidu:(116.37699338,39.8526511633)---->origin:(116.364287781,39.8452682586)
baidu:(116.306961608,39.8731128838)---->origin:(116.294441466,39.86568963)
baidu:(116.296739051,39.8195024028)---->origin:(116.284323649,39.8119763292)
baidu:(116.355393927,39.8280772114)---->origin:(116.342646272,39.8210600227)
baidu:(116.310759677,39.863518069)---->origin:(116.298215902,39.8561545884)
baidu:(116.437820816,39.8600105842)---->origin:(116.425079242,39.8526404425)
baidu:(116.298526774,39.8390084367)---->origin:(116.286088609,39.8314926969)
baidu:(116.307642248,39.8645467837)---->origin:(116.295121307,39.8571350538)
baidu:(116.453728372,39.8631722606)---->origin:(116.440926884,39.8560725321)
baidu:(116.335993674,39.8541853354)---->origin:(116.323268471,39.8471809323)
baidu:(116.443004185,39.862669247)---->origin:(116.430236457,39.8553966374)
baidu:(116.371544325,39.8609142298)---->origin:(116.358806807,39.8536352128)
baidu:(116.449350566,39.8659892324)---->origin:(116.436557341,39.8588254676)
baidu:(116.35197217,39.8429637066)---->origin:(116.339210131,39.8359706162)
baidu:(116.313844717,39.8400319444)---->origin:(116.301300133,39.8327269931)
baidu:(116.393846195,39.8480849409)---->origin:(116.381213534,39.8404179939)
baidu:(116.315421147,39.8542524286)---->origin:(116.302848265,39.8469679595)
baidu:(116.345617174,39.8434507164)---->origin:(116.332864257,39.8364832837)
baidu:(116.189770245,39.8172527967)---->origin:(116.177180556,39.8098464349)
baidu:(116.4377868,39.8764934497)---->origin:(116.425037039,39.8691195944)
baidu:(116.328817882,39.89928352)---->origin:(116.316134345,39.8922029784)
baidu:(116.377490687,39.8429172243)---->origin:(116.364798068,39.8355283783)
baidu:(116.300048358,39.8781763164)---->origin:(116.287571823,39.870664833)
baidu:(116.291550095,39.8291710328)---->origin:(116.279148466,39.8216120298)
baidu:(116.451428654,39.863010278)---->origin:(116.438631968,39.8558788394)
baidu:(116.328570847,39.8463950865)---->origin:(116.315901904,39.8393163057)
baidu:(116.285399303,39.8788547906)---->origin:(116.272968373,39.8712758154)
baidu:(116.304448321,39.8728114577)---->origin:(116.291945677,39.8653531571)
baidu:(116.43047853,39.864413231)---->origin:(116.417770517,39.8569032523)
baidu:(116.354737903,39.8761084368)---->origin:(116.341949647,39.8690830909)
baidu:(116.354628178,39.8763876114)---->origin:(116.341839847,39.8693632874)
baidu:(116.441871808,39.8762104311)---->origin:(116.42910286,39.8689144783)
baidu:(116.40746918,39.8338246772)---->origin:(116.394867416,39.8260814671)
baidu:(116.371359902,39.869312396)---->origin:(116.358616103,39.8620349313)
baidu:(116.421732318,39.8646383625)---->origin:(116.409064586,39.8569884867)
baidu:(116.421732318,39.8646383625)---->origin:(116.409064586,39.8569884867)
baidu:(116.437260458,39.8649118875)---->origin:(116.424517863,39.8575295955)
baidu:(116.173920287,39.8088926389)---->origin:(116.161355148,39.8012547903)
baidu:(116.434502856,39.8641217667)---->origin:(116.421774654,39.8566867907)
baidu:(116.282401907,39.8770476879)---->origin:(116.26997079,39.8694786071)
baidu:(116.300965059,39.8478129705)---->origin:(116.288504018,39.8403190123)
baidu:(116.377671655,39.8755876717)---->origin:(116.364953818,39.8681858778)
baidu:(116.375022065,39.8385305141)---->origin:(116.362322984,39.8311920197)
baidu:(116.403283552,39.8126783063)---->origin:(116.390692109,39.8049454147)
baidu:(116.374922974,39.8388387896)---->origin:(116.362223129,39.8315021298)
baidu:(116.331603461,39.8769597093)---->origin:(116.318891128,39.8699091616)
baidu:(116.3755209,39.862886744)---->origin:(116.36279917,39.8555294789)
baidu:(116.434673819,39.8623272774)---->origin:(116.421946082,39.8548960399)
baidu:(116.284570218,39.8549360711)---->origin:(116.27215262,39.847363813)
baidu:(116.455610404,39.8565104827)---->origin:(116.442812081,39.8494360432)
baidu:(116.301922643,39.8512718452)---->origin:(116.289452163,39.8437875631)
baidu:(116.376491498,39.8370970898)---->origin:(116.363800516,39.8297301623)
baidu:(116.376917705,39.8524877227)---->origin:(116.364211934,39.8451063703)
baidu:(116.365295252,39.8722818281)---->origin:(116.352527749,39.8651142401)
baidu:(116.292071466,39.8419620185)---->origin:(116.279656194,39.8344005795)
baidu:(116.336592102,39.8547509062)---->origin:(116.32386306,39.8477507304)
baidu:(116.408383792,39.8490482054)---->origin:(116.395765162,39.8413000841)
baidu:(116.29026697,39.8269961072)---->origin:(116.277870105,39.8194336746)
baidu:(116.422025685,39.8436580704)---->origin:(116.409377379,39.8360195753)
baidu:(116.441537442,39.8526118187)---->origin:(116.428785527,39.8453152175)
baidu:(116.431950443,39.8725986194)---->origin:(116.419230884,39.8651140622)
baidu:(116.290254432,39.8588957115)---->origin:(116.277826071,39.851321732)
baidu:(116.163465392,39.8067387805)---->origin:(116.150878625,39.799060676)
baidu:(116.436203494,39.8642309534)---->origin:(116.423466629,39.8568284962)
baidu:(116.279541909,39.9022779887)---->origin:(116.267119667,39.8947298191)
baidu:(116.317517055,39.857585438)---->origin:(116.304923696,39.8503345418)
baidu:(116.427522297,39.8525095344)---->origin:(116.414839582,39.8449517162)
baidu:(116.339170115,39.8557804895)---->origin:(116.326427149,39.8487955664)
baidu:(116.284399935,39.875253399)---->origin:(116.271969541,39.8676769213)
baidu:(116.388837043,39.8560542863)---->origin:(116.376179329,39.8484542553)
baidu:(116.342048084,39.8372981481)---->origin:(116.329313008,39.8303308319)
baidu:(116.44523239,39.8564402249)---->origin:(116.432461039,39.8492099564)
baidu:(116.271351299,39.8878309323)---->origin:(116.258894263,39.8803648288)
baidu:(116.370724806,39.8743715455)---->origin:(116.357976668,39.8671055746)
baidu:(116.316740293,39.8764124647)---->origin:(116.304142865,39.8691448863)
baidu:(116.454585794,39.8553607214)---->origin:(116.441789899,39.8482743789)
baidu:(116.308484896,39.8910421916)---->origin:(116.295956741,39.8836424946)
baidu:(116.309521094,39.8906888768)---->origin:(116.296984928,39.8833050111)
baidu:(116.30690131,39.8733238572)---->origin:(116.294381545,39.8658997053)
baidu:(116.298345964,39.8388503241)---->origin:(116.285908877,39.8313329419)
baidu:(116.374734386,39.8607118477)---->origin:(116.36201086,39.8533706992)
baidu:(116.440430595,39.8524713405)---->origin:(116.427683889,39.845153845)
baidu:(116.283851466,39.8956192091)---->origin:(116.271427724,39.8880465253)
baidu:(116.260491409,39.8862780975)---->origin:(116.247973438,39.8789857877)
baidu:(116.338564437,39.8480743361)---->origin:(116.325832514,39.8410891871)
baidu:(116.354148474,39.8698138454)---->origin:(116.341361825,39.8627946102)
baidu:(116.255138684,39.8952882692)---->origin:(116.242589644,39.8880939935)
baidu:(116.423130481,39.8681100687)---->origin:(116.410454843,39.8604788066)
